x,y
422.14,152.52
772.38,114.7
404.13,49.59
239.76,127.96001
103.07,110.76
1035.26,126.39
629.14,21.23
849.36,77.58
63.17,216.45
329.13,135.63
860.73,81.2
97.85,261.01
702.17,100.57
565.4,289.28
373.36,107.32
970.87,281.44
622.79,77.65
826.96,39.82
919.52,44.99
88.39,302.86
841.42,104.73
333.87,305.66
815.19,189.17
760.05,143.62
384.92,71.18
737.26,98.83
560.77,159.22
241.29,353.45
102.66,168.27
578.8,77.88
694.27,218.76
107.43,140.39
259.66,271.69
1044.97,131.67
504.79,195.77
320.49,308.87
806.36,198.31
643.49,56.55
196.86,98.84
260.52,150.44
905.45,206.75
670.62,231.9
486.9,236.91
484.34,211.46
572.04,121.9
346.53,48.91
85.31,290.78
556.57,279.24
325.5,333.78
946.33,258.94
217.07,336.94
103.46,226.76
819.43,141.29
930.24,98.44
314.22,94.24
335.58,165.73
97.14,113.38
568.19,173.15
970.4,306.33
994.68,212.59
404.45,183.86
1009.9,230.32
645.18,53.39
973.3,109.12
31.150002,292.23
312.82,246.71
805.37,144.1
820.6,164.57
526.64,149.19
594.25,291.25
146.59,253.32
285.74,141.3
1035.77,165.7
804.76,195.7
407.5,121.68
20.38,159.17
387.89,193.97
184.18,121.14
793.27,48.94
478.19,94.74
452.0,251.9
13.63,310.89
204.02,209.79
226.7,50.49
694.21,334.51
508.02,236.8
343.32,33.83
668.01,222.11
582.54,42.07
187.1,98.31
289.58,315.03
451.4,292.2
737.61,129.36
968.64,259.21
409.41,205.64
165.69,115.55
971.85,314.03
173.15,297.18
919.97,132.98
188.53,326.31
383.12,354.61
298.21,196.04
753.13,35.41
680.01,209.99
197.62,228.8
978.74,155.89
273.89,149.46
626.73,46.44
636.48,22.61
229.63,134.79
778.26,155.26
255.56,312.0
1002.61,161.53
326.61,221.42
611.68,203.44
467.19,270.65
318.43,252.91
634.39,218.47
608.27,41.94
562.37,306.42
269.07,175.93
753.45,68.2
737.17,199.8
663.98,228.15
599.1,205.3
941.4,255.97
155.74,290.95
878.39,95.57
207.93,73.34
671.12,129.98
522.9,208.08
401.39,160.04
851.96,84.33
915.42,161.13
1002.88,303.11
958.4,251.83
816.04,147.12
670.57,291.02
47.66,312.5
514.35,196.62
197.87,187.99
395.83,173.39
434.71,86.29
739.37,225.37
321.7,126.94
270.09,306.15
301.56,93.11
761.72,293.56
598.68,191.66
260.03,243.59
916.15,217.44
214.66,148.66
485.85,188.85
692.39,257.27
1022.27,334.7
657.29,301.03
139.33,277.1
949.33,205.47
809.76,254.94
306.32,92.47
318.79,321.61
384.82,156.32
85.45,281.17
106.2,289.56
811.03,95.94
688.09,221.92
549.79,152.21
822.0,7.71
29.67,282.5
387.36,122.4
144.53,303.95
849.95,170.81
466.21,238.5
1.2,262.87
219.79,135.54
476.77,212.2
384.41,145.38
441.02,38.45
816.42,112.6
1035.79,150.53
179.03,253.66
696.41,210.61
963.12,124.95
324.71,128.9
767.24,231.75
449.29,302.16
204.68,123.55
196.47,164.73
646.3,114.93
688.02,228.86
101.81,222.96
296.38,64.55
1011.36,95.71
392.15,113.22
241.64,270.75
318.86,77.63
405.84,136.8
170.21,267.47
706.87,304.4
341.58,151.42
419.81,226.26
107.68,173.62
173.21,129.84
455.67,265.76
191.63,121.2
508.26,191.24
587.92,169.35
576.52,135.09
670.13,274.93
361.68,89.78
748.22,124.03
794.17,172.27
833.23,86.31
693.81,235.83
580.18,89.89
951.18,201.99
580.47,27.69
348.04,175.29
439.07,106.12
425.75,245.19
377.28,131.55
249.46,288.09
717.08,89.81
385.56,222.79
447.63,298.97
738.9,244.36
469.02,255.25
688.52,218.07
983.22,145.0
739.34,106.33
213.36,58.33
734.76,258.93
490.0,279.82
608.11,88.43
289.38,176.87
764.57,118.98
588.99,194.4
157.77,4.07
810.78,258.31
807.49,145.84
554.89,85.73
690.86,146.74
172.55,107.67
404.06,165.37
588.76,155.42
603.57,174.68
426.5,150.54
199.96,123.66
691.43,309.12
835.15,145.23
602.09,182.74
462.16,237.2
766.49,288.41
333.81,174.56
106.69,143.86
274.08,140.46
281.38,194.78
959.1,85.54
775.36,187.3
413.96,249.44
588.07,61.73
811.29,198.62
451.35,33.95
692.93,269.92
157.55,231.16
320.61,325.65
332.38,167.62
330.18,22.99
236.18,40.03
619.03,101.6
218.25,105.63
720.79,284.95
393.72,12.68
90.73,163.25
1025.41,184.08
693.98,290.75
589.81,232.46
458.87,42.54
498.18,320.14
710.94,298.62
548.47,42.24
646.56,77.64
108.41,312.6
642.63,41.82
384.88,48.67
422.54,82.26
399.54,71.39
962.03,280.92
106.49,325.06
154.63,83.16
112.69,244.64
650.48,332.17
265.48,68.72
144.19,276.76
348.85,200.8
98.45,109.53
88.95,154.39
400.69,48.55
828.53,149.23
205.39,331.28
844.54,65.31
156.41,97.62
266.57,187.26
856.02,134.21
306.53,171.82
805.34,207.64
70.45,189.38
178.59,151.68
823.42,88.21
199.28,232.56
665.92,112.15
38.12,259.42
987.09,278.88
848.23,263.61
795.21,191.38
315.68,105.66
460.55,176.35
196.82,89.02
375.88,152.37
16.56,309.83
296.24,125.96
534.64,322.76
646.36,67.47
902.91,75.07
636.98,169.95
262.83,170.7
161.01,132.3
855.74,220.5
425.23,86.08
131.6,305.45
296.66,182.95
478.01,122.67
482.48,100.27
48.18,295.85
632.82,90.27
308.44,250.33
298.73,166.35
488.61,191.24
83.07,293.51
604.12,227.6
104.04,104.64
609.59,141.41
333.76,184.41
496.82,274.84
316.59,113.6
387.54,68.81
574.75,24.89
622.18,26.17
932.73,2.0
351.61,167.03
693.84,287.03
748.92,132.27
562.87,67.99
629.01,153.5
564.5,146.55
478.16,134.0
405.22,129.94
246.24,86.3
802.92,221.93
125.2,253.15
403.95,114.48
575.56,77.64
199.32,174.97
100.6,143.49
760.05,70.46
487.36,217.02
82.47,297.04
429.23,13.56
471.51,298.64
807.92,193.36
846.99,160.82
314.45,285.99
23.08,104.89
702.66,210.28
632.03,277.11
805.96,122.86
791.28,169.77
630.65,270.38
128.77,296.94
571.01,111.72
46.52,317.15
636.08,276.41
922.55,252.29
426.32,127.58
956.19,239.65
583.68,134.64
151.11,308.29
429.48,285.18
85.07,145.75
346.6,179.45
199.53,278.71
771.37,42.26
967.41,252.47
443.21,35.88
595.95,104.14
992.04,159.16
551.67,172.12
13.39,2.77
977.99,302.78
319.17,266.77
712.46,252.2
791.63,195.74
1023.5,351.69
945.66,193.78
971.7,309.72
300.75,102.84
772.15,148.2
390.57,44.56
915.82,147.5
724.01,291.63
228.14,24.29
554.0,82.94
758.11,51.72
409.62,37.15
555.79,172.71
101.45,348.81
751.2,321.23
788.12,153.69
107.25,198.36
782.88,100.09
720.16,306.63
664.68,278.19
175.77,90.94
511.84998,130.49
404.43,126.18
367.26,26.8
304.4,170.39
644.1,264.58
828.27,209.82
688.48,225.3
361.7,117.55
507.78,231.42
160.18,275.78
933.08,226.13
259.77,166.98
541.21,142.23
213.76,87.36
596.1,233.06
957.45,248.32
883.48,251.58
522.7,220.21
404.76,132.87
277.8,31.3
979.84,139.24
799.47,176.55
761.34,147.67
470.03,207.34
467.55,227.76
637.62,350.13
445.41,104.8
925.8,101.77
752.4,103.16
885.53,66.11
337.04,169.03
923.18,196.58
746.56,153.15
199.58,109.81
249.91,243.18
511.38,178.91
931.88,216.86
696.72,188.07
541.69,162.76
691.6,188.87
428.33,132.39
66.34,157.72
810.28,207.28
587.21,281.65
781.52,285.96
818.51,181.04
769.46,135.53
333.87,188.02
48.27,330.94
220.54,138.94
821.58,93.08
553.97,183.34
53.42,228.64
930.65,96.11
438.87,272.83
806.51,245.77
969.72,92.87
156.24,234.33
720.76,248.97
575.53,61.08
824.9,135.32
810.57,79.38
1006.75,318.7
382.5,124.11
445.55,84.6
303.98,85.61
541.09,254.53
576.17,70.33
684.87,270.86
241.24,202.63
600.07,271.97
192.53,276.98
259.94,315.1
700.11,250.22
693.73,148.69
717.96,256.09
550.41,162.05
720.91,228.31
143.09,43.76
337.77,316.99
443.08,155.94
811.54,169.62
148.28,315.37
327.4,47.51
716.56,283.59
991.09,200.46
217.33,76.12
779.49,14.02
568.51,217.53
89.07,219.79
37.9,255.87
157.04,238.1
227.21,226.41
396.32,146.65
621.33,69.57
586.72,55.35
729.94,235.46
617.55,204.22
941.94,271.97
483.3,15.030001
899.88,130.39
1000.62,201.75
296.19,107.07
996.37,136.92
410.68,99.81
348.45,53.82
408.74,56.29
604.55,187.21
57.66,162.01
802.35,182.56
173.64,290.53
473.94,330.11
262.53,257.75
805.64,64.16
1010.8,345.46
319.12,306.05
712.66,179.16
166.53,112.91
976.0,115.37
175.46,137.81
25.91,199.64
409.75,27.11
806.38,210.49
119.21,242.29
735.46,310.6
46.27,207.57
234.34,115.69
199.2,53.57
466.99,284.58
615.36,137.91
320.31,263.24
310.54,254.18
961.38,174.22
380.3,1.48
445.09,257.58
671.53,297.75
305.1,198.1
659.19,251.92
714.13,301.37
285.82,133.66
586.52,164.43
814.21,45.65
903.33,203.75
689.76,4.58
746.47,215.51
303.04,211.79
148.86,257.55
160.39,77.39
112.68,249.28
1003.39,235.88
916.12,132.98
790.77,192.44
137.39,309.74
454.7,162.4
1037.5,208.5
847.42,154.58
926.69,98.83
723.52,251.41
104.87,78.89
415.07,81.43
941.46,115.94
524.11,258.5
128.19,197.31
64.95,268.04
393.71,73.32
555.37,176.77
687.55,46.75
262.62,73.07
541.98,274.03
509.03,268.03
359.52,106.28
712.49,229.81
151.76,214.45
217.05,72.88
187.13,54.1
868.01,32.02
1003.01,241.62
577.27,35.9
248.15,166.94
256.11,316.7
647.33,89.74
187.17,272.26
1024.02,308.94
300.74,203.28
531.67,240.43
804.75,155.02
809.74,270.08
393.44,68.32
195.86,126.44
123.83,217.53
895.96,186.39
432.12,61.13
65.71,270.88
325.62,236.91
468.57,231.04
574.26,100.16
412.78,152.76
1006.24,238.8
748.6,120.81
500.64,214.77
188.63,109.25
915.75,197.3
956.69,62.839996
422.15,159.56
188.71,190.5
786.24,193.11
811.89,93.46
832.37,170.05
489.73,304.1
541.98,21.83
811.25,64.76
359.87,193.71
858.46,311.17
130.45,300.95
989.24,105.16
720.06,243.58
720.46,272.59
640.1,49.15
599.34,257.27
427.55,99.8
15.530001,62.2
994.61,223.44
967.27,192.67
267.78,315.0
590.71,255.34
966.07,30.04
122.18,269.53
726.42,252.39
934.35,234.02
301.37,208.04
648.59,94.32
598.59,116.41
616.46,297.78
915.52,150.87
3.79,11.33
219.14,97.46
690.3,195.91
992.67,208.09
325.74,146.69
308.79,236.45
796.93,209.52
322.23,249.84
180.01,50.08
646.04,261.35
638.08,32.58
782.47,171.23
627.27,60.04
190.93,78.96
412.84,257.87
563.45,200.71
170.19,98.98
474.38,44.13
737.3,261.25
219.05,70.26
926.86,106.82
277.82,243.01
808.06,186.89
817.47,92.45
692.75,169.09
822.34,220.76
54.86,224.62
319.18,235.91
143.45,272.95
646.49,127.53
563.29,226.92
455.42,304.65
140.77,66.17
736.09,89.34
621.48,61.11
973.51,168.53
751.18,288.04
926.25,199.7
280.8,149.04
784.55,353.86
235.92,209.64
104.37,117.48
423.63,296.1
246.1,282.95
893.51,133.7
96.1,134.9
395.57,227.81
828.98,78.65
252.18,313.19
478.11,30.880001
695.33,243.16
66.29,213.77
89.88,208.33
345.78,88.73
571.85,234.39
804.96,192.34
22.29,168.8
317.99,315.44
481.95,313.91
776.88,152.53
89.53,280.09
101.03,296.97
916.36,311.03
936.59,150.5
583.45,98.42
444.91,32.12
396.46,40.63
212.52,152.35
922.43,297.76
74.67,333.05
597.45,214.87
1011.63,154.84
924.5,216.16
713.93,101.06
599.76,210.56
481.05,202.03
123.54,221.29
760.56,289.08
533.36,257.14
252.13,228.63
1015.75,132.12
583.26,271.85
403.87,148.91
354.39,189.4
481.38,310.78
310.99,306.04
79.78,154.38
247.6,43.2
226.7,90.8
967.88,114.99
531.79,245.08
1018.93,168.08
823.73,71.4
296.96,87.79
784.44,118.23
626.64,55.51
394.26,144.15
854.23,137.75
82.4,279.66
703.89,286.84
805.75,220.47
341.53,58.44
846.92,157.65
569.64,102.82
428.34,61.66
465.86,205.57
605.94,218.37
416.25,10.36
728.75,105.73
142.71,71.41
619.31,92.8
562.22,180.22
173.67,186.9
362.63,102.18
387.57,75.0
309.53,240.0
359.99,20.39
1015.57,204.68
411.71,110.16
123.81,266.18
436.13,76.06
633.71,37.54
970.76,199.26
466.0,235.14
488.06,209.05
383.15,141.97
420.83,106.07
379.2,27.87
988.74,179.86
325.39,230.44
498.51,133.4
44.37,257.91
221.33,257.89
504.27,302.71
346.16,73.61
977.24,288.61
687.03,256.02
427.74,253.57
177.94,267.93
342.61,127.8
749.69,81.25
373.31,81.23
168.58,283.7
330.8,194.45
972.33,322.59
713.49,121.61
632.46,294.88
805.68,127.869995
262.17,30.1
402.26,193.0
348.31,320.71
453.93,276.3
967.26,241.3
386.89,164.14
490.51,150.27
232.47,214.01
194.07,133.84
229.38,120.1
490.6,219.78
682.6,110.68
162.36,62.15
833.62,140.79
695.23,203.68
381.09,113.85
430.62,311.1
242.42,109.26
753.14,136.32
45.25,241.69
1029.32,224.99
85.73,308.56
688.77,250.65
75.47,205.79
789.54,305.57
727.11,308.72
261.86,65.58
294.04,146.72
325.01,102.88
291.3,119.24
748.27,170.36
560.91,170.74
749.8,62.730003
180.94,102.46
364.27,136.07
862.27,119.73
809.93,262.48
371.33,280.02
606.43,161.0
352.67,238.88
790.62,7.92
770.57,152.42
745.47,128.2
845.06,148.09
624.98,138.91
863.07,236.02
706.89,186.38
885.31,62.65
249.81,246.39
807.4,51.37
734.48,303.34
196.83,102.67
821.56,231.9
408.93,11.66
103.36,185.03
686.44,307.25
124.6,120.09
160.9,244.14
196.8,214.47
394.23,157.76
689.97,181.49
12.54,111.93
195.5,171.06
21.09,259.9
702.85,196.94
582.31,94.34
359.25,95.53
613.5,122.11
161.54,248.93
441.93,54.27
665.57,287.47
160.13,48.29
181.5,137.05
169.38,70.14
366.63,131.86
158.04,324.21
227.17,246.4
684.72,208.52
540.59,303.6
623.06,197.82
152.79,105.65
96.78,267.02
433.5,116.22
246.26,328.06
432.62,284.07
730.26,138.49
527.67,54.32
808.61,196.31
101.93,281.71
566.24,351.48
341.87,288.14
495.28,262.92
489.9,212.63
181.04,53.39
722.58,116.2
722.76,34.52
708.43,238.07
327.33,247.76
305.76,161.28
694.86,229.9
525.86,218.67
872.43,99.77
414.58,196.98
356.46,56.76
42.43,251.24
225.73,47.4
402.28,315.22
73.42,292.67
121.59,260.7
70.04,253.43
95.07,78.29
83.78,231.22
815.54,80.83
57.4,124.12
830.16,104.73
199.66,57.65
197.44,17.17
240.02,40.15
754.85,57.66
494.22,248.86
407.04,146.61
826.87,164.58
151.94,263.08
746.97,70.45
584.78,114.16
429.11,66.02
197.04,182.45
719.01,269.51
89.15,215.58
433.81,82.94
398.72,117.51
52.06,233.9
253.65,224.63
663.22,269.33
715.18,234.76
159.06,56.06
401.36,145.64
409.61,241.12
406.67,46.77
458.15,260.46
1.06,310.75
119.97,86.68
565.33,187.56
388.49,30.31
863.67,122.66
678.54,239.1
833.68,149.18
740.54,114.28
632.84,77.49
138.13,234.99
18.73,303.95
700.5,238.89
90.51,329.67
728.13,260.1
866.72,118.37
758.4,126.83
139.51,326.64
97.88,233.95
940.65,179.31
924.43,178.46
690.68,150.61
62.43,332.77
214.87,206.04
734.82,29.11
33.9,101.69
910.37,116.42
277.01,126.729996
62.29,262.84
860.36,50.86
731.72,269.0
645.12,104.98
423.0,148.02
585.53,94.27
350.86,352.34
319.4,276.09
450.92,296.4
103.95,141.34
420.34,51.32
781.42,167.62
231.59,125.23
606.72,149.18
824.72,110.79
1012.92,147.96
799.26,63.980003
536.9,162.71
340.53,22.8
995.43,247.59
994.75,231.19
103.2,120.53
965.95,211.83
324.58,135.11
898.37,191.4
147.55,293.09
1029.28,145.57
625.65,50.25
256.04,181.23
648.62,236.76
815.31,215.12
801.16,248.27
411.18,68.88
240.63,111.96
55.75,308.94
826.75,61.76
124.79,186.78
901.25,112.48
806.5,248.96
568.54,72.19
780.49,69.75
479.35,126.630005
831.28,248.65
31.849998,122.25
618.63,248.93
39.89,1.19
411.66,208.75
223.88,128.14
591.33,192.29
243.88,233.52
169.66,142.42
85.99,286.68
900.77,195.48
188.14,210.97
310.74,243.11
666.94,97.17
2.02,340.58
874.38,148.26
934.62,106.63
883.64,32.98
294.88,179.81
718.02,265.72
461.96,154.81
422.39,91.74
948.56,230.36
462.89,233.42
254.04,87.42
811.6,184.41
244.1,88.96
324.82,143.04
551.87,79.36
747.25,48.58
26.61,149.66
603.55,109.87
64.62,226.56
403.81,57.81
934.69,241.12
360.34,189.17
485.0,300.46
225.95,145.24
810.57,51.7
803.55,239.89
712.89,255.56
714.23,64.23
320.89,329.38
741.28,65.45
93.36,255.48001
490.08,177.16
465.63,223.32
168.06,292.3
370.74,98.24
982.04,113.44
695.1,152.71
467.47,307.09
499.43,76.72
95.43,91.16
145.7,347.79
561.35,329.88
106.29,205.18
584.79,124.14
677.75,99.58
116.3,164.64
28.06,0.47000003
838.84,150.18
382.79,132.07
475.66,52.41
730.25,303.34
617.68,339.4
482.57,277.54
617.94,106.98
762.11,135.59
111.04,284.76
594.42,237.14
156.38,134.35
231.76,60.9
587.99,236.15
660.16,292.66
484.78,157.71
223.14,124.52
401.93,135.5
759.74,140.65
270.83,261.66
298.84,199.22
787.32,282.3
449.79,39.45
286.5,211.73
410.26,201.99
213.68,243.39
65.49,280.19
288.3,8.17
227.92,76.1
635.63,25.89
717.34,110.36
268.41,157.93
805.34,157.78
967.28,262.1
365.28,51.31
380.78,86.98
424.46,131.12
523.1,224.35
193.05,246.29
160.37,229.05
534.2,4.23
531.3,253.93
2.88,325.77
223.24,76.94
686.78,233.32
784.26,152.2
314.46,50.64
38.6,138.91
633.8,142.8
460.66,241.97
133.47,214.45
356.58,1.5899999
97.5,164.58
726.9,28.17
786.18,79.91
550.28,289.6
421.76,72.56
67.46,69.98
484.92,142.21
295.47,150.68
238.82,218.79
443.57,61.43
968.27,317.94
541.95,296.7
930.69,48.52
78.36,166.23
199.44,141.18
593.87,133.01
497.71,56.63
490.08,285.53
95.98,176.03
806.37,172.45
709.51,221.96
304.19,156.53
290.67,74.77
486.5,214.36
594.19,250.56
211.78,32.13
564.37,213.87
84.75,148.68
519.39,242.84
519.4,140.47
661.72,312.18
602.15,230.98
734.67,60.97
192.77,32.35
752.96,231.42
292.17,168.03
917.09,157.67
634.17,280.38
338.95,163.34
238.23,92.42
231.78,344.66
26.17,288.53
426.09,75.48
361.2,145.53
286.17,81.02
193.24,338.37
382.49,335.07
652.58,112.24
537.55,64.24
829.64,108.02
486.56,180.73
620.63,201.35
833.43,189.9
507.49,197.58
391.75,353.91
421.64,94.98
624.63,32.36
668.14,252.77
653.05,147.31
838.41,267.81
945.26,57.53
404.06,108.68
796.71,82.63
203.02,131.6
173.54,116.09
431.33,122.81
296.28,155.53
943.26,4.98
785.31,172.71
383.51,62.57
483.57,92.85
804.96,230.48
268.93,172.43
976.86,193.48
401.21,152.93
924.8,192.44
915.21,60.01
540.67,222.32
276.83,205.21
574.57,45.18
320.42,259.81
139.16,5.96
266.71,179.45
203.4,134.98
749.41,295.21
271.78,170.84
868.37,108.19
104.1,123.18
385.34,56.0
324.03,265.16
809.02,76.38
721.4,265.88
226.23,54.63
186.74,29.29
971.81,176.39
821.34,58.54
67.8,250.42
480.0,297.24
953.25,227.16
805.65,189.2
352.81,40.92
215.99,145.44
933.85,90.92
662.46,83.22
116.2,167.96
437.27,114.39
941.56,16.26
573.86,58.61
891.59,92.45
696.86,233.1
712.9,53.64
862.87,114.57
412.69,261.05
177.12,55.75
481.36,320.23
382.32,109.53
100.16,303.14
195.63,21.78
615.17,10.8
563.21,300.69
857.22,29.69
168.13,124.13
718.34,287.45
724.41,98.67
717.24,292.31
287.61,197.7
511.44,45.93
351.86,63.550003
794.36,204.45
300.79,97.5
602.07,193.04
424.71,330.8
391.7,126.17
203.18,81.39
682.61,214.67
725.06,102.79
424.2,125.16
467.53,209.52
984.67,158.88
100.13,219.41
394.88,76.51
957.95,280.38
985.91,89.38
903.68,55.59
116.53,307.88
853.45,68.48
518.57,292.51
387.0,159.31
194.22,324.39
792.04,274.43
408.75,41.43
269.25,300.93
304.65,234.81
108.44,201.59
982.44,152.73
1005.34,152.08
89.66,266.46
565.46,135.96
21.34,302.07
1031.58,2.67
750.16,75.55
103.31,153.75
297.66,188.58
712.61,160.69
91.99,171.55
694.76,200.52
251.13,196.87
471.44,174.62
263.36,188.92
620.82,172.83
520.67,232.76
753.7,264.47
253.24,215.3
261.17,42.94
113.19,260.56
708.96,135.65
856.32,53.15
36.47,327.14
871.81,103.82
1044.31,310.54
502.74,241.6
173.25,81.95
801.44,339.64
393.64,55.09
608.02,157.76
491.3,263.1
285.15,55.89
9.8,34.35
706.65,336.71
320.12,239.25
726.77,209.35
737.11,253.08
104.45,294.34
483.05,303.12
197.87,92.99
573.44,94.02
254.73001,299.43
847.33,137.16
760.61,59.46
638.56,27.84
765.71,151.89
997.84,177.16
269.45,295.43
570.22,220.35
174.93,111.82
404.13,161.77
418.35,269.5
426.74,117.53
790.36,69.85
902.24,63.5
486.05,253.09
19.92,281.21
829.14,111.49
834.49,198.99
809.8,142.41
920.05,151.21
778.17,245.48
689.66,161.06
742.33,332.31
497.45,291.91
772.61,155.2
294.55,97.39
693.72,280.55
341.79,192.72
791.69,105.96
775.73,159.14
569.06,92.77
913.56,172.25
925.75,118.13
973.01,206.05
760.11,168.45
437.6,110.45
600.95,312.7
279.68,216.51
924.08,104.09
135.32,297.9
805.5,227.29
767.54,124.36
496.97,194.12
394.2,33.66
581.17,82.14
74.07,343.18
610.26,137.36
258.59,81.51
425.07,134.56
372.83,120.63
393.45,51.02
806.92,183.98
261.01,212.89
621.24,129.38
932.89,27.43
43.08,321.41
913.48,128.8
206.06,112.7
682.65,249.84
778.97,132.25
615.02,206.87
973.66,130.57
242.94,92.92
85.39,304.9
143.5,179.49
798.41,140.89
936.36,121.82
804.66,57.57
143.31,317.47
661.31,265.99
607.65,144.5
321.23,45.17
938.16,94.38
634.16,286.18
398.59,35.13
86.8,278.35
26.31,132.31
17.48,126.84
863.67,92.27
805.97,215.25
488.39,160.32
715.28,295.5
143.52,268.99
355.19,31.119999
161.08,106.87
1003.84,171.95
89.54,270.36
752.66,90.09
664.96,250.14
847.87,87.83
1024.36,217.9
937.06,109.28
232.58,58.04
775.74,71.74
292.66,171.07
820.79,75.64
745.55,349.65
398.37,67.21
957.18,255.54001
224.04,110.61
125.51,191.03
301.53,349.56
995.59,226.67
509.72,318.44
231.86,218.04
799.33,111.92
202.81,66.74
1050.21,151.32
593.48,264.52
967.96,309.16
405.66,188.91
783.44,203.41
344.28,265.85
113.65,233.49
103.64,246.56
1028.11,155.99
777.8,344.9
754.25,82.3
802.81,141.86
249.44,93.43
755.73,136.58
344.81,1.7
837.92,139.4
733.71,98.63
889.86,57.42
188.97,47.19
851.39,125.04
189.8,172.34
124.94,181.94
439.27,32.14
983.34,180.47
513.12,220.06
648.84,156.99
346.55,194.61
341.36,141.02
214.39,111.5
698.31,171.59
672.47,207.2
292.67,152.83
930.83,121.88
479.8,306.42
893.37,118.56
509.95,202.88
82.96,300.72
955.02,282.96
753.15,112.52
505.25,0.68000007
658.9,259.0
415.6,193.42
112.04,294.58
846.97,150.84
61.4,206.18
937.11,311.58
947.23,175.97
622.3,264.25
719.54,262.96
282.87,353.83
194.45,207.44
180.5,47.29
903.88,327.31
208.59,160.15
413.09,237.93
716.7,85.87
210.34,130.99
536.88,82.48
176.71,140.73
549.83,83.22
226.72,72.51
21.58,143.62
286.74,189.91
815.09,102.89
529.39,236.51
449.03,258.97
469.86,48.65
602.97,56.62
1003.25,109.26
964.12,141.14
579.13,73.11
571.83,87.77
332.64,191.35
471.64,169.32
247.23,253.77
478.2,245.26
593.05,139.48
198.2,106.74
883.32,73.51
543.18,71.19
87.25,124.8
586.66,173.52
540.78,285.24
86.89,136.7
287.33,170.99
825.12,68.89
195.18,177.45
162.4,289.16
982.77,150.04
131.4,341.54
778.19,113.1
1016.43,7.0299997
974.71,306.04
487.58,156.23
878.06,60.72
261.36,112.72
972.02,127.53
631.38,148.99
657.79,255.1
341.77,171.94
66.02,199.72
324.31,239.8
398.58,179.21
223.91,231.23
195.77,201.53
382.17,72.58
662.29,246.0
47.79,321.52
592.11,148.36
1029.05,211.68
745.09,113.97
826.43,34.28
68.4,193.92
655.38,126.72
696.93,159.94
241.99,292.81
996.71,112.47
460.11,251.16
463.92,228.29
112.27,157.17
765.42,79.36
935.8,250.76
962.77,285.17
563.28,243.2
81.32,313.83
92.82,261.11
634.79,173.07
989.14,263.8
408.22,243.9
708.8,91.57
321.04,302.54
526.6,244.54
797.83,206.09
705.9,83.24
119.05,169.57
792.51,114.59
748.17,292.35
104.25,146.38
563.09,142.46
493.44,251.43
808.31,201.05
1043.59,142.98
768.23,278.86
252.68,236.89
589.72,132.83
386.15,327.0
439.34,267.82
968.3,293.23
604.41,171.31
198.05,195.6
110.46,126.41
677.91,308.29
467.74,219.19
595.34,151.01
604.25,96.7
499.45,313.56
141.0,258.07
952.89,218.08
295.46,137.85
263.49,327.17
972.04,183.48
57.84,240.29
666.1,260.31
86.07,181.32
132.02,94.08
27.48,277.93
628.12,157.75
532.89,249.02
556.37,55.31
1029.14,193.99
826.56,161.4
454.54,272.33
123.98,228.63
520.22,330.05
431.45,94.6
117.88,252.67
510.29,307.03
94.45,273.78
990.69,270.17
392.73,87.3
707.74,169.86
896.69,47.84
622.24,82.56
843.16,98.35
665.24,265.94
285.41,217.34
312.9,268.94
662.83,273.16
688.43,105.21
182.31,261.0
98.38,237.22
974.74,17.9
954.43,41.56
167.91,136.52
939.75,131.13
933.12,210.46
483.79,150.72
334.46,262.26
846.89,48.89
633.94,133.56
723.58,269.21
442.0,286.68
198.45,112.78
801.43,73.77
464.34,244.39
554.53,90.91
196.9,69.83
60.17,339.26
977.94,145.72
600.08,196.25
747.5,78.57
822.25,36.16
760.03,109.44
229.54,30.810001
788.63,184.44
763.73,141.8
67.37,239.1
471.02,177.63
583.03,106.82
307.73,272.99
387.77,128.68
67.39,229.81
560.25,174.66
81.15,204.5
718.53,332.86
144.18,74.75
420.93,172.62
82.85,310.64
456.78,263.06
272.73,167.89
1025.73,60.88
720.88,98.78
594.05,253.76
723.27,238.43
82.23,303.69
333.83,256.27
76.05,279.87
127.990005,67.68
795.88,179.5
144.87,296.64
989.54,284.63
814.84,86.15
493.66,281.07
855.84,89.41
805.3,203.85
102.38,233.99
1032.52,201.55
661.43,287.49
503.91,51.38
338.13,59.54
686.23,295.17
489.97,226.82
477.31,117.76
404.8,157.54
543.85,175.66
398.67,139.04
871.62,91.56
874.0,215.97
332.57,34.51
270.0,211.0
491.42,267.0
875.05,97.21
322.66,28.15
594.24,144.38
524.31,238.79
926.19,95.11
428.47,114.39
699.71,48.62
772.44,159.55
331.8,162.86
586.5,119.92
502.26,311.43
300.37,106.19
87.9,298.92
537.45,296.98
607.1,154.55
95.38,103.66
318.56,331.62
959.74,303.93
258.99,345.33
699.76,133.22
317.23,59.68
87.31,185.39
656.2,304.92
738.11,280.9
116.05,249.55
759.67,279.25
199.87,116.13
799.88,148.8
704.12,309.62
279.8,221.92
745.84,289.21
891.41,193.78
516.6,28.03
719.22,233.16
451.39,1.73
717.36,132.13
406.62,143.27
157.38,66.85
267.66,283.1
422.56,55.92
463.8,66.67
990.65,186.41
269.29,228.45
98.64,272.94
89.04,114.31
597.48,218.97
450.51,175.14
768.35,171.17
512.26,290.97
945.82,184.6
76.0,172.5
